,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
RPGR,1.42566412322917e-91,0.483143181591476,0.42,0.244,2.03941252827933e-87,0,RPGR
ADAMTS9,1.49655268167009e-91,0.442026350882702,0.696,0.531,2.14081861112906e-87,0,ADAMTS9
CFI,1.94184363913177e-91,0.321601578743224,0.688,0.539,2.777807325778e-87,0,CFI
C16orf74,3.49205333576416e-91,-0.418685717933387,0.017,0.126,4.99538229681063e-87,0,C16orf74
ELF1,4.94053950168822e-91,0.367447900506994,0.695,0.531,7.067441757165e-87,0,ELF1
CPXM2,5.94178897883738e-91,0.429238540837851,0.51,0.322,8.49972913422686e-87,0,CPXM2
CHIC2,2.84175292523665e-90,0.381403197352666,0.625,0.464,4.06512755955103e-86,0,CHIC2
RBP7,4.63872791369361e-90,0.328118078659631,0.31,0.161,6.63570028053871e-86,0,RBP7
THY1,2.60758436035479e-89,-0.611231965833454,0.09,0.243,3.73014942748753e-85,0,THY1
PLPP1,1.00565382540681e-88,-0.373495739191949,0.535,0.588,1.43858779724444e-84,0,PLPP1
LAMB1,1.06539404105802e-88,-0.43070204472282,0.476,0.606,1.5240461757335e-84,0,LAMB1
RELB,1.50973469052251e-88,0.409250047888702,0.667,0.496,2.15967547479245e-84,0,RELB
COLGALT1,3.4509216862042e-88,-0.540247092294182,0.153,0.327,4.93654347211511e-84,0,COLGALT1
NR4A2,3.51856985841418e-88,0.410265246599323,0.54,0.348,5.03331418246149e-84,0,NR4A2
CDK2AP1,5.79412756001419e-88,-0.527540615716211,0.155,0.323,8.28849947460029e-84,0,CDK2AP1
NFE2L2,1.31192623216414e-87,0.349344010154635,0.685,0.525,1.8767104751108e-83,0,NFE2L2
TIFA,4.46837698248883e-87,0.489823482245642,0.451,0.273,6.39201327345027e-83,0,TIFA
TNFAIP3,7.03925222445553e-87,0.413280026780409,0.745,0.57,1.00696503070836e-82,0,TNFAIP3
SNHG8,2.008407770954e-86,0.282026884533682,0.703,0.558,2.8730273163497e-82,0,SNHG8
IFI6,5.40515069165718e-86,-0.433662197605964,0.594,0.7,7.73206806441559e-82,0,IFI6
SEMA6A,1.00879207813803e-85,0.361077580987812,0.403,0.236,1.44307706777646e-81,0,SEMA6A
ABLIM1,1.31922826167631e-85,0.39200661394479,0.578,0.402,1.88715602832797e-81,0,ABLIM1
TNFRSF1A,1.62652510248911e-85,0.308673601631064,0.758,0.633,2.32674415911067e-81,0,TNFRSF1A
SYNE2,1.77545696499607e-85,0.327597627339618,0.679,0.506,2.53979118842687e-81,0,SYNE2
KLF9,3.2146581846211e-85,0.370039345057914,0.588,0.415,4.59856853310048e-81,0,KLF9
MIR22HG,4.14189100940295e-85,0.410596009400172,0.432,0.259,5.92497508895092e-81,0,MIR22HG
PDLIM3,4.33775598575893e-85,0.42600695028651,0.461,0.279,6.20515993762815e-81,0,PDLIM3
KCNJ2,6.02725887464436e-85,-0.434771261240613,0.013,0.11,8.62199382017876e-81,0,KCNJ2
PTPRE,8.70617276011006e-85,-0.525983759188583,0.301,0.476,1.24541801333374e-80,0,PTPRE
MAP4K2,1.23064073876005e-84,-0.375178343764032,0.015,0.115,1.76043157679626e-80,0,MAP4K2
UBD,1.40119732567346e-84,0.636619106579162,0.333,0.166,2.00441277437588e-80,0,UBD
PCDH12,5.7160270663707e-84,-0.507329638148033,0.099,0.256,8.17677671844328e-80,0,PCDH12
FDPS,6.09222139910132e-84,-0.402959629421536,0.499,0.634,8.71492271141444e-80,0,FDPS
PPP3CA,8.12356946119761e-84,0.362111285083972,0.555,0.391,1.16207661142432e-79,0,PPP3CA
ALDH1A3,3.07912020457302e-83,0.288146376319129,0.125,0.034,4.4046814526417e-79,0,ALDH1A3
DDX3X,8.52129545094439e-83,0.269315922744568,0.791,0.653,1.21897131425759e-78,0,DDX3X
C12orf57,9.02784246170278e-83,-0.370087245710785,0.59,0.702,1.29143286414658e-78,0,C12orf57
SH3BGRL2,9.25704504684111e-83,0.37846738007172,0.259,0.121,1.32422029395062e-78,0,SH3BGRL2
CXCL3,1.14137803235914e-82,0.584065375580251,0.37,0.198,1.63274127528975e-78,0,CXCL3
TP53I11,2.16174496710638e-82,-0.565061486043727,0.103,0.252,3.09237617544567e-78,0,TP53I11
REL,9.74310217199236e-82,0.417354137271399,0.609,0.437,1.39375076570351e-77,0,REL
CADM3,1.59387798051193e-81,0.443868765437567,0.135,0.034,2.28004245112232e-77,0,CADM3
TM4SF18,2.15235701829271e-81,-0.475523497438877,0.404,0.571,3.07894671466773e-77,0,TM4SF18
RASGRP3,3.20546998645521e-81,-0.512311196839321,0.234,0.412,4.58542481562417e-77,0,RASGRP3
WTAP,1.22450226457859e-80,0.420182127234571,0.534,0.375,1.75165048947967e-76,0,WTAP
DLC1,1.7000406485889e-80,0.339659675502807,0.779,0.63,2.43190814780642e-76,0,DLC1
EPHX1,2.36107684240377e-80,0.303120378482018,0.544,0.382,3.37752042305859e-76,0,EPHX1
PDIA5,2.51834509972739e-79,0.444872925972054,0.404,0.241,3.60249266516003e-75,0,PDIA5
MET,4.08332840283741e-79,0.381492371752001,0.317,0.167,5.84120128025891e-75,0,MET
S100A3,4.2326837925454e-79,-0.485895367256351,0.061,0.184,6.0548541652362e-75,0,S100A3
ABL2,1.11793210188036e-78,0.365883905590782,0.737,0.584,1.59920187173985e-74,0,ABL2
NRCAM,1.63656110689859e-78,-0.357241930857951,0.013,0.106,2.34110066341843e-74,0,NRCAM
PDGFD,1.89374765465621e-78,-0.409252134193959,0.021,0.124,2.70900601998571e-74,0,PDGFD
HCLS1,3.22005150086301e-78,-0.489082690033365,0.145,0.308,4.60628367198453e-74,0,HCLS1
EGR3,2.08455113424855e-77,0.341705369037668,0.308,0.165,2.98195039754256e-73,0,EGR3
CPNE5,2.8778000841383e-77,-0.476083837585007,0.075,0.211,4.11669302035983e-73,0,CPNE5
HMOX1,3.65414273555882e-77,0.58595546678076,0.291,0.146,5.2272511832169e-73,0,HMOX1
ARL15,4.00673199549149e-77,-0.542085958366447,0.135,0.275,5.73163011955058e-73,0,ARL15
MATN2,5.33086898617263e-77,0.449668662693745,0.496,0.319,7.62580808471994e-73,0,MATN2
CLEC2B,5.79613395587923e-77,0.296687636548603,0.816,0.695,8.29136962388524e-73,0,CLEC2B
SYNM,1.06102746661606e-76,-0.375655555516925,0.014,0.107,1.51779979099427e-72,0,SYNM
EIF4EBP1,1.0873911667776e-76,-0.491078641423767,0.199,0.349,1.55551306407536e-72,0,EIF4EBP1
EFEMP2,1.54070426284769e-76,-0.434676147032409,0.063,0.195,2.20397744800361e-72,0,EFEMP2
RBP5,1.65783579093995e-76,0.403326356168931,0.311,0.161,2.3715340989396e-72,0,RBP5
FAM174B,1.91586593785723e-76,-0.378126907911414,0.017,0.113,2.74064622410477e-72,0,FAM174B
AHR,4.41585588464524e-76,0.294229533394541,0.642,0.494,6.31688184298501e-72,0,AHR
CYBA,6.84397386480146e-76,-0.475784580345967,0.324,0.472,9.79030461359849e-72,0,CYBA
INPP1,1.22800983763945e-75,0.358570494053253,0.575,0.422,1.75666807274323e-71,0,INPP1
NFATC2,3.58408158950199e-75,0.467278504222519,0.441,0.275,5.12702871378259e-71,0,NFATC2
SLCO4A1,4.79004515037759e-75,0.412079543004505,0.226,0.099,6.85215958761515e-71,0,SLCO4A1
PTP4A3,5.00770025383952e-75,-0.543942359614325,0.19,0.35,7.16351521311743e-71,0,PTP4A3
MGLL,5.6438274992854e-75,0.375682543138195,0.643,0.471,8.07349523772777e-71,0,MGLL
DAPK1,5.76164779154393e-75,0.339214972886325,0.183,0.073,8.24203716580359e-71,0,DAPK1
CYSTM1,6.289575087833e-75,0.329675754324723,0.58,0.421,8.99723716314511e-71,0,CYSTM1
DKK3,7.15319892647575e-75,-0.557098556334667,0.04,0.145,1.02326510643236e-70,0,DKK3
FSTL1,9.09114896892472e-75,-0.334745643293831,0.575,0.653,1.30048886000468e-70,0,FSTL1
ITGA8,9.27959943220113e-75,-0.438313827348906,0.045,0.164,1.32744669877637e-70,0,ITGA8
CYSLTR1,1.31705860312756e-74,0.256655722057395,0.211,0.107,1.88405233177397e-70,0,CYSLTR1
PLAU,1.73119343273123e-74,-0.508792227207219,0.107,0.257,2.47647220552202e-70,0,PLAU
OSBPL1A,2.7235420189154e-74,0.382723453230535,0.321,0.178,3.89602685805848e-70,0,OSBPL1A
VCAM1,4.07110399295581e-74,0.52139786337575,0.486,0.32,5.82371426192329e-70,0,VCAM1
KLF7,4.90909594273942e-74,0.412284403121974,0.469,0.305,7.02246174608874e-70,0,KLF7
AKR1C3,8.24780761809548e-74,0.390754395489952,0.472,0.31,1.17984887976856e-69,0,AKR1C3
F2RL3,1.00056038624286e-73,-0.487131066314829,0.146,0.307,1.43130163252041e-69,0,F2RL3
ITIH5,1.12159809812891e-73,-0.538036746357333,0.119,0.259,1.60444607937341e-69,0,ITIH5
PMP22,6.92748319333361e-73,0.296212095888167,0.779,0.64,9.90976470806373e-69,0,PMP22
FMNL3,1.51845718610645e-72,-0.471469150566611,0.164,0.32,2.17215300472527e-68,0,FMNL3
ST6GAL1,2.45350729263385e-72,0.390886081110708,0.336,0.191,3.50974218211272e-68,0,ST6GAL1
FOSB,1.01831371203846e-71,0.257247458084628,0.869,0.723,1.45669776507102e-67,0,FOSB
ADGRG6,1.06038502208062e-71,0.363891672215946,0.194,0.076,1.51688077408633e-67,0,ADGRG6
TNFRSF4,1.65198962374642e-71,-0.50795031126041,0.072,0.202,2.36317115676925e-67,0,TNFRSF4
GPR4,2.17697587070226e-71,-0.489375194151562,0.213,0.37,3.11416398303958e-67,0,GPR4
SLC6A6,3.2620752781975e-71,-0.582771744677083,0.11,0.245,4.66639868546153e-67,0,SLC6A6
EFNA1,7.19817376237659e-71,-0.395569650606676,0.533,0.638,1.02969875670797e-66,0,EFNA1
RFX2,7.47472100808239e-71,0.453924321918016,0.285,0.146,1.06925884020619e-66,0,RFX2
PLK2,9.44578270214226e-71,-0.48977016907719,0.362,0.519,1.35121921554145e-66,0,PLK2
ICAM4,1.45366851354764e-70,0.40876632951686,0.243,0.114,2.0794728086299e-66,0,ICAM4
GRPEL2,1.92674281926774e-70,-0.431222150973649,0.05,0.165,2.7562056029625e-66,0,GRPEL2
IMPDH2,2.98116676583101e-70,0.348801638490564,0.521,0.382,4.26455905852127e-66,0,IMPDH2
FBLN2,4.37384887368845e-70,0.333853827142985,0.29,0.157,6.25679081381132e-66,0,FBLN2
MRPL17,4.93593621787831e-70,-0.429888294459038,0.362,0.502,7.06085675967492e-66,0,MRPL17
TAX1BP3,1.92417369192021e-69,-0.412332874186013,0.381,0.524,2.75253046629185e-65,0,TAX1BP3
RNF138,2.23477922122969e-69,0.400603312893041,0.37,0.223,3.19685167596907e-65,0,RNF138
PREX1,3.95515472506487e-69,-0.476550182772358,0.075,0.201,5.65784883420529e-65,0,PREX1
PLXND1,6.37380255899847e-69,-0.362707944782395,0.544,0.657,9.11772456064732e-65,0,PLXND1
PLOD1,6.77467276216371e-69,-0.44454123759164,0.249,0.386,9.69116938627518e-65,0,PLOD1
DOCK6,1.3580626082773e-68,-0.473979943301246,0.251,0.414,1.94270856114068e-64,0,DOCK6
ALPK3,1.36790492270208e-68,-0.395456978903915,0.058,0.178,1.95678799192532e-64,0,ALPK3
TMEM233,2.16193062827884e-68,-0.365543184984239,0.026,0.123,3.09264176375288e-64,0,TMEM233
PHLDB1,6.59238892264528e-68,-0.452845046557156,0.154,0.31,9.43041235384407e-64,0,PHLDB1
RCAN2,8.68336232432099e-68,-0.412118290231012,0.055,0.171,1.24215498049412e-63,0,RCAN2
LRG1,1.44236600739805e-67,0.314028586925871,0.19,0.085,2.06330457358291e-63,0,LRG1
TIAM1,7.12930040249196e-67,0.307014115670383,0.118,0.036,1.01984642257647e-62,0,TIAM1
AFAP1L1,2.10178474999805e-66,-0.468675028997569,0.211,0.368,3.00660308487221e-62,0,AFAP1L1
DENND2D,2.8735982989572e-66,0.276218784742398,0.122,0.036,4.11068236665827e-62,0,DENND2D
CHD1,3.01489575877627e-66,0.35609964000094,0.598,0.452,4.31280838292945e-62,0,CHD1
NDUFB2,3.13788401956229e-66,-0.254062992509108,0.716,0.778,4.48874308998386e-62,0,NDUFB2
RSL1D1,3.71479634873655e-66,0.318815287990214,0.62,0.47,5.31401617686764e-62,0,RSL1D1
FHL3,1.09417527256253e-65,-0.459020389332004,0.121,0.26,1.56521772740069e-61,0,FHL3
GIPC2,3.41486472894311e-65,0.294175566832267,0.237,0.125,4.88496399475312e-61,0,GIPC2
PTGS2,4.20276025058802e-65,0.330827186778252,0.252,0.131,6.01204853846617e-61,0,PTGS2
BAALC,1.17418343835397e-64,0.280000229032689,0.139,0.052,1.67966940856535e-60,0,BAALC
UAP1,1.36758935437369e-64,0.345499753083381,0.347,0.214,1.95633657143156e-60,0,UAP1
EDIL3,3.37879115864373e-64,-0.476402468009566,0.129,0.27,4.83336075243985e-60,0,EDIL3
TSPAN5,4.08215968779035e-64,-0.436239016421472,0.064,0.176,5.8395294333841e-60,0,TSPAN5
FLT4,4.67476110604661e-64,-0.466184913834368,0.15,0.279,6.68724576219968e-60,0,FLT4
SYNPO,5.91177310990717e-64,-0.41559593339797,0.379,0.525,8.45679143372221e-60,0,SYNPO
SEMA3F,6.50919594931253e-64,-0.47006329502777,0.148,0.289,9.31140480549157e-60,0,SEMA3F
SNCA,1.06227999024091e-63,0.450208694390619,0.313,0.171,1.51959152603962e-59,0,SNCA
RALA,1.15376615919046e-63,-0.398089584071792,0.39,0.522,1.65046249072196e-59,0,RALA
SOX7,1.31638069551737e-63,0.396949486395956,0.504,0.349,1.8830825849376e-59,0,SOX7
SHC1,5.53924469280068e-63,0.271130101040939,0.718,0.582,7.92388953305138e-59,0,SHC1
COQ10B,7.46773087384403e-63,0.375098353196363,0.475,0.318,1.06825890150339e-58,0,COQ10B
LBH,8.52679552838815e-63,-0.443258005955413,0.305,0.425,1.21975810033592e-58,0,LBH
RTEL1-TNFRSF6B,1.61903453519906e-62,0.360577374177831,0.609,0.444,2.31602890260225e-58,0,RTEL1-TNFRSF6B
PNRC2,1.76564063426817e-62,0.313008737985093,0.599,0.459,2.52574892732062e-58,0,PNRC2
NASP,3.24585707113694e-62,0.295642960835598,0.675,0.537,4.64319854026139e-58,0,NASP
TTYH3,8.48429169443605e-62,-0.437227054326277,0.161,0.307,1.21367792688908e-57,0,TTYH3
FOSL2,9.37647741048556e-62,0.292186690507103,0.688,0.551,1.34130509356996e-57,0,FOSL2
ZFHX3,9.45121966037646e-62,-0.436289464338073,0.132,0.271,1.35199697241685e-57,0,ZFHX3
MTHFD2,1.17395998924321e-61,0.425658456926614,0.305,0.186,1.67934976461242e-57,0,MTHFD2
TIMP3,1.34750407295607e-61,-0.352850866801861,0.572,0.619,1.92760457636366e-57,0,TIMP3
FOXC1,1.42771183307845e-61,0.359038366936281,0.313,0.179,2.04234177721873e-57,0,FOXC1
MLF1,1.45557302982635e-61,0.404192639444464,0.319,0.187,2.0821972191666e-57,0,MLF1
CALU,1.47616624961727e-61,-0.347603169834473,0.487,0.604,2.11165582007751e-57,0,CALU
ADAMTS7,2.43824252417186e-61,-0.384772247226092,0.048,0.155,3.48790593082785e-57,0,ADAMTS7
CALML4,2.71637660204524e-61,0.34101320479931,0.251,0.128,3.88577672922572e-57,0,CALML4
MEOX2,4.83909762230778e-61,0.327841139087852,0.249,0.127,6.92232914871128e-57,0,MEOX2
NOLC1,8.20865568217878e-61,0.341150191416917,0.439,0.302,1.17424819533568e-56,0,NOLC1
BTG3,1.37857046199241e-60,0.394030691553106,0.459,0.319,1.97204504588014e-56,0,BTG3
UQCRQ,1.62431174010656e-60,-0.288052961146919,0.616,0.698,2.32357794422244e-56,0,UQCRQ
ADAMTS5,2.97481351204989e-60,-0.381539230579569,0.022,0.108,4.25547072898736e-56,0,ADAMTS5
ID3,3.06021647282229e-60,-0.321355737101924,0.753,0.852,4.37763966437228e-56,0,ID3
CHD3,5.27495157973914e-60,-0.432218007538149,0.152,0.296,7.54581823481684e-56,0,CHD3
DOC2B,1.26788878584897e-59,0.347616409763347,0.355,0.219,1.81371490815695e-55,0,DOC2B
PINK1,4.47580602866816e-59,-0.43507960990897,0.162,0.302,6.40264052400981e-55,0,PINK1
ECHDC2,6.48596832494647e-59,0.32752499972899,0.181,0.077,9.27817768883592e-55,0,ECHDC2
TNFAIP8L1,1.70945018495686e-58,-0.436156217646326,0.173,0.313,2.44536848958079e-54,0,TNFAIP8L1
FBL,2.1178686312067e-58,0.256110117321118,0.6,0.474,3.02961107694119e-54,0,FBL
GADD45GIP1,6.88683175276699e-58,-0.289907652086692,0.587,0.671,9.85161282233318e-54,0,GADD45GIP1
ODF3B,8.38776785916657e-58,0.31679216476913,0.488,0.342,1.19987019225378e-53,0,ODF3B
CMTM7,9.68570535562655e-58,-0.389180592163714,0.096,0.221,1.38554015112238e-53,0,CMTM7
TNFSF9,1.90851327911479e-57,0.335126509564981,0.134,0.047,2.73012824577371e-53,0,TNFSF9
SEC61G,3.02234370591714e-57,-0.275224073943926,0.609,0.685,4.32346267131447e-53,0,SEC61G
GADD45G,4.05473104981407e-57,-0.482838046576758,0.032,0.116,5.80029276675903e-53,0,GADD45G
CD79B,5.16912972488916e-57,0.320450980270722,0.283,0.162,7.39444007145394e-53,0,CD79B
PLIN2,6.18028267048878e-57,0.337067091283009,0.414,0.293,8.8408943601342e-53,0,PLIN2
CXCL8,9.46405359052733e-57,0.568369004144699,0.233,0.12,1.35383286612493e-52,0,CXCL8
CDA,1.20503817667549e-56,-0.442552512602129,0.162,0.299,1.72380711173429e-52,0,CDA
ICAM2,1.44259288997942e-56,-0.263711770109817,0.666,0.717,2.06362912911556e-52,0,ICAM2
GNG2,2.1316402083719e-56,-0.298745031593096,0.023,0.104,3.04931131807601e-52,0,GNG2
AMD1,2.49921664685905e-56,0.271088991483215,0.423,0.3,3.57512941333187e-52,0,AMD1
INSIG1,3.36536566292682e-56,0.319675627835002,0.695,0.546,4.81415558081681e-52,0,INSIG1
MMP14,3.69118187802694e-56,-0.412914762505034,0.279,0.407,5.28023567651753e-52,0,MMP14
FJX1,4.18512564282221e-56,-0.412915016534134,0.053,0.153,5.98682223205717e-52,0,FJX1
CRYL1,5.79614142343503e-56,0.3085091299816,0.288,0.167,8.2913803062238e-52,0,CRYL1
ANGPT2,1.51909353339701e-55,-0.489669342405658,0.259,0.345,2.17306329952442e-51,0,ANGPT2
CSF2RB,3.01573214459568e-55,0.391982731642673,0.423,0.279,4.31400483284413e-51,0,CSF2RB
MYDGF,5.15127591692912e-55,-0.269374504323926,0.592,0.666,7.36890019916711e-51,0,MYDGF
HAGLROS,7.02046247545663e-55,-0.389250701892256,0.074,0.182,1.00427715711407e-50,0,HAGLROS
MAFF,7.31782065930148e-55,0.301650203851748,0.653,0.507,1.04681424531308e-50,0,MAFF
SGK1,1.03920393287408e-54,-0.413119392473646,0.451,0.551,1.48658122597637e-50,0,SGK1
SMS,1.0627455260822e-54,-0.378466574261977,0.091,0.209,1.52025747506059e-50,0,SMS
MRPL52,1.28272386055913e-54,-0.369293032296386,0.377,0.501,1.83493648252983e-50,0,MRPL52
FLJ20021,1.29162646172604e-54,0.364502389951505,0.232,0.118,1.8476716534991e-50,0,FLJ20021
RBKS,2.06605892938127e-54,0.406311813935193,0.342,0.206,2.95549729847991e-50,0,RBKS
ID2,2.13967155901776e-54,-0.447132317630189,0.296,0.397,3.0608001651749e-50,0,ID2
ATP8B1,2.51079808352718e-54,0.31121612210897,0.352,0.22,3.59169665848563e-50,0,ATP8B1
FBXO31,3.35248522708608e-54,0.341584006708012,0.286,0.168,4.79573011734663e-50,0,FBXO31
BAZ1A,3.6538157229122e-54,0.312440835396293,0.616,0.479,5.2267833916259e-50,0,BAZ1A
ITGA1,4.69028854535449e-54,-0.432561591067727,0.178,0.305,6.70945776412959e-50,0,ITGA1
ITGB4,7.52097774598603e-54,0.306258874428173,0.557,0.406,1.0758758665633e-49,0,ITGB4
FABP5,1.16344010237964e-53,0.292195401363471,0.698,0.552,1.66430106645407e-49,0,FABP5
PSMB6,1.27839769726735e-53,-0.260849016080784,0.623,0.699,1.82874790594094e-49,0,PSMB6
LRRC70,2.8361140717823e-53,0.330395784288067,0.289,0.172,4.05706117968457e-49,0,LRRC70
FLNA,3.96902406254615e-53,-0.310450858410816,0.564,0.66,5.67768892147227e-49,0,FLNA
CD46,4.09430199826518e-53,-0.342958738039009,0.427,0.526,5.85689900851834e-49,0,CD46
GSTO1,4.16845086478291e-53,-0.290974236009667,0.525,0.603,5.96296896207195e-49,0,GSTO1
RGS16,1.0160394093516e-52,0.335018073248118,0.682,0.528,1.45344437507746e-48,0,RGS16
ADAMTS18,1.11915314068774e-52,0.318404391959488,0.14,0.052,1.60094856775381e-48,0,ADAMTS18
OCIAD2,1.22864166791602e-52,-0.35061220801761,0.395,0.494,1.75757190595386e-48,0,OCIAD2
PTGES,1.44989167268591e-52,0.314043003581647,0.129,0.046,2.0740700377772e-48,0,PTGES
EXOC3L2,2.18844220604452e-52,-0.410620965176476,0.109,0.225,3.13056657574669e-48,0,EXOC3L2
LIPG,3.60499523790622e-52,0.303896221783986,0.114,0.036,5.15694568782485e-48,0,LIPG
NUDCD1,4.74726030023939e-52,0.319856883425426,0.353,0.227,6.79095585949244e-48,0,NUDCD1
USP36,5.2922103393015e-52,0.361999787337176,0.284,0.164,7.5705068903708e-48,0,USP36
CNTNAP3B,7.37370255617669e-52,0.376168623398407,0.279,0.159,1.05480815066108e-47,0,CNTNAP3B
OSMR,1.00727616177478e-51,0.334289871895586,0.345,0.217,1.44090854941882e-47,0,OSMR
NES,1.52273395950197e-51,-0.442953725032951,0.155,0.278,2.17827092906757e-47,0,NES
AOC3,2.2592504804393e-51,0.332366640266881,0.201,0.098,3.23185781226841e-47,0,AOC3
TSPAN13,3.05414903247731e-51,0.284070908848911,0.561,0.419,4.3689601909588e-47,0,TSPAN13
MAOA,3.41203000093661e-51,0.330788217895334,0.229,0.119,4.88090891633982e-47,0,MAOA
ACVRL1,5.36814263583523e-51,-0.314196551229458,0.496,0.598,7.6791280405623e-47,0,ACVRL1
GNB4,7.8010959949937e-51,0.292651691440238,0.414,0.291,1.11594678208385e-46,0,GNB4
C1orf54,8.92395146555676e-51,-0.309923381574639,0.493,0.571,1.27657125714789e-46,0,C1orf54
YWHAH,1.13879001722436e-50,-0.269780327677154,0.671,0.748,1.62903911963944e-46,0,YWHAH
UQCR10,1.27104791281365e-50,-0.322252835245159,0.408,0.512,1.81823403927992e-46,0,UQCR10
SNAP25,2.15410857243687e-50,0.271923484950498,0.118,0.041,3.08145231287094e-46,0,SNAP25
ROBO4,2.41921101885901e-50,-0.327044613742485,0.474,0.569,3.46068136247782e-46,0,ROBO4
LYVE1,2.83214662327208e-50,-0.441025966915753,0.099,0.179,4.05138574459071e-46,0,LYVE1
TRPM6,3.85660226432418e-50,0.293828736057454,0.105,0.032,5.51686953911575e-46,0,TRPM6
CBLB,4.31491828917423e-50,0.359500963775531,0.505,0.365,6.17249061266373e-46,0,CBLB
HES4,5.12219335603573e-50,-0.450843286301774,0.162,0.286,7.32729759580911e-46,0,HES4
FRY,5.19590331205697e-50,0.262852315973846,0.343,0.227,7.4327396878975e-46,0,FRY
ZNF428,5.3442479415147e-50,-0.333120670983052,0.436,0.558,7.64494668033678e-46,0,ZNF428
SERTAD3,6.37703909996265e-50,0.252939633412191,0.36,0.248,9.12235443249657e-46,0,SERTAD3
CTSH,6.52445284430956e-50,0.252905609203256,0.653,0.523,9.33322979378482e-46,0,CTSH
AGPAT2,6.89078550226619e-50,0.312030599083644,0.326,0.202,9.85726866099179e-46,0,AGPAT2
XBP1,7.19212285125525e-50,0.308384436383328,0.599,0.478,1.02883317387206e-45,0,XBP1
IRAK3,1.0862067587358e-49,0.281644557997264,0.275,0.166,1.55381876837156e-45,0,IRAK3
TPO,1.6138344384547e-49,0.304942303324241,0.169,0.075,2.30859016420944e-45,0,TPO
SULF1,2.41470797854798e-49,-0.337550597502327,0.09,0.116,3.45423976331289e-45,0,SULF1
MEX3C,2.63950124186208e-49,0.281155020270842,0.288,0.178,3.77580652648371e-45,0,MEX3C
CPD,2.69699933067882e-49,0.309463656477712,0.461,0.344,3.85805754253605e-45,0,CPD
SMYD2,2.81038902063192e-49,-0.344623850254494,0.065,0.161,4.02026149401396e-45,0,SMYD2
SETBP1,2.95405873372153e-49,0.256120525170873,0.128,0.05,4.22578101858865e-45,0,SETBP1
WIPI1,2.97403215752871e-49,-0.33776363348394,0.079,0.186,4.25435300134482e-45,0,WIPI1
KBTBD2,3.60449692273555e-49,0.298821840101609,0.534,0.409,5.1562328479732e-45,0,KBTBD2
BZW2,3.93945106599104e-49,0.296019683939362,0.481,0.36,5.63538474990018e-45,0,BZW2
UTRN,7.09566004169713e-49,-0.311670395780868,0.49,0.582,1.01503416896477e-44,0,UTRN
HEG1,8.78935976456852e-49,-0.297894722740254,0.587,0.66,1.25731791432153e-44,0,HEG1
IL15,2.14295051221617e-48,0.287424225647699,0.238,0.133,3.06549070772522e-44,0,IL15
NDUFS6,2.31288654362715e-48,-0.300133105255902,0.491,0.589,3.30858420065863e-44,0,NDUFS6
DDX21,2.74576895373612e-48,0.263532392356297,0.695,0.591,3.92782248831951e-44,0,DDX21
ABCG2,2.99800652927255e-48,0.32547632083158,0.23,0.123,4.28864834012438e-44,0,ABCG2
TIMP2,4.77322188053103e-48,-0.371113068845644,0.312,0.435,6.82809390009964e-44,0,TIMP2
FHL1,8.48195439088778e-48,0.251748457497009,0.277,0.173,1.2133435756165e-43,0,FHL1
