,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LTBP4,1.75211818366495e-152,-0.656124790859914,0.1,0.247,2.50640506173271e-148,capillary,LTBP4
PRSS23,2.8128629141571e-152,0.331045356068186,0.892,0.739,4.02380039870174e-148,capillary,PRSS23
JAK1,3.2650956968733e-152,0.356548072056516,0.809,0.647,4.67071939437725e-148,capillary,JAK1
ITGB1,2.6179160723025e-150,0.277648339232746,0.907,0.772,3.74492894142872e-146,capillary,ITGB1
TESC,2.78468073443222e-150,-0.660880249815166,0.154,0.308,3.98348579060529e-146,capillary,TESC
GNG2,1.8506918950087e-148,0.480437272947079,0.165,0.035,2.64741475580995e-144,capillary,GNG2
PLOD1,3.17017236511217e-148,0.529782424077647,0.488,0.27,4.53493156829297e-144,capillary,PLOD1
ZFP36L2,6.61710845850288e-145,-0.356842916127279,0.784,0.828,9.46577364988837e-141,capillary,ZFP36L2
SERTAD1,8.6252172663175e-145,-0.364048085981433,0.685,0.748,1.23383732994672e-140,capillary,SERTAD1
C16orf74,1.30361568850056e-144,0.460937280152348,0.185,0.047,1.86482224240005e-140,capillary,C16orf74
IER2,5.78855751578105e-144,-0.378572618385446,0.792,0.835,8.28053152632479e-140,capillary,IER2
PINK1,7.55837922085713e-144,0.523100051050981,0.395,0.191,1.08122614754361e-139,capillary,PINK1
LAMP3,6.05480590091468e-143,0.553878873173974,0.279,0.104,8.66139984125845e-139,capillary,LAMP3
FAP,6.38477743958751e-143,0.537346289744037,0.304,0.121,9.13342412732994e-139,capillary,FAP
LTC4S,8.11796627013546e-143,-0.656599405996094,0.075,0.231,1.16127507494288e-138,capillary,LTC4S
TMTC1,2.74452626508571e-142,-0.648628759860217,0.116,0.281,3.92604482220511e-138,capillary,TMTC1
THBD,3.402585409549e-142,-0.505278057405239,0.513,0.621,4.86739842835984e-138,capillary,THBD
COL6A1,5.5153619536749e-142,0.547111893931218,0.377,0.177,7.88972527473195e-138,capillary,COL6A1
FBLN5,6.03287323205962e-142,-0.627282246709991,0.005,0.1,8.63002515846128e-138,capillary,FBLN5
ISG15,7.70879273610428e-142,0.512123716749429,0.676,0.459,1.10274280089972e-137,capillary,ISG15
FHL1,8.12624122908476e-142,-0.620233334704083,0.101,0.258,1.16245880782057e-137,capillary,FHL1
GADD45A,2.56016027972634e-141,-0.600555475476336,0.244,0.375,3.66230928014853e-137,capillary,GADD45A
HSD17B11,3.91178196326668e-141,-0.462730095184861,0.383,0.502,5.59580409845299e-137,capillary,HSD17B11
RNF7,6.00489608923727e-141,0.373448943283408,0.762,0.586,8.59000385565392e-137,capillary,RNF7
FAM13C,7.24252242375914e-141,-0.673757011928241,0.094,0.247,1.03604283271875e-136,capillary,FAM13C
CAV1,1.28541734677939e-140,-0.311720518949269,0.855,0.901,1.83878951456792e-136,capillary,CAV1
ETS1,2.11433654086319e-139,0.353445881666312,0.694,0.496,3.0245584217048e-135,capillary,ETS1
IDH2,8.84724529416011e-138,0.4827540095232,0.402,0.202,1.2655984393296e-133,capillary,IDH2
SSBP2,1.43982441097775e-137,-0.495307685433135,0.028,0.155,2.05966881990368e-133,capillary,SSBP2
TNFAIP8L1,5.56475679120832e-137,0.518103532121992,0.402,0.203,7.9603845898235e-133,capillary,TNFAIP8L1
MAP3K8,6.46054416990993e-137,-0.478422700876072,0.477,0.604,9.24180843505615e-133,capillary,MAP3K8
PHLDA1,3.53522943765389e-136,-0.501786593553197,0.482,0.587,5.05714571056389e-132,capillary,PHLDA1
NCOA7,3.93504738772527e-136,-0.371863164020218,0.624,0.659,5.629085288141e-132,capillary,NCOA7
MTUS1,1.54651856791023e-135,-0.465824763122999,0.499,0.628,2.21229481139559e-131,capillary,MTUS1
PON2,1.94509353166257e-135,0.405439665289138,0.693,0.486,2.78245629704331e-131,capillary,PON2
IL32,2.36983080224867e-135,0.418277687101853,0.735,0.53,3.39004296261672e-131,capillary,IL32
PLCB1,6.95122566360119e-135,0.384979984697629,0.506,0.305,9.9437283117815e-131,capillary,PLCB1
RALA,2.52829589162292e-134,0.457934517443993,0.62,0.411,3.61672727296659e-130,capillary,RALA
LDHB,2.54439493104102e-134,0.323355801519023,0.797,0.625,3.63975694885418e-130,capillary,LDHB
FOLH1,3.2907249911944e-134,0.451234791976488,0.153,0.032,4.70738209990359e-130,capillary,FOLH1
PPA1,1.69274856275942e-132,-0.326831012719211,0.596,0.642,2.42147681902736e-128,capillary,PPA1
NRCAM,3.81943027473353e-132,0.444076562893239,0.16,0.036,5.46369500800632e-128,capillary,NRCAM
MARCKSL1,4.0619935846171e-132,0.263043857865855,0.907,0.765,5.81068182279476e-128,capillary,MARCKSL1
GADD45GIP1,4.38802920058182e-132,0.36399320030652,0.768,0.578,6.27707577143229e-128,capillary,GADD45GIP1
BCL3,6.09825454284507e-132,-0.439158913383328,0.415,0.478,8.72355312353987e-128,capillary,BCL3
TACC1,9.00461757978476e-132,-0.373793410782755,0.585,0.667,1.28811054478821e-127,capillary,TACC1
PNPLA2,8.41115490426652e-131,-0.382857410085724,0.479,0.56,1.20321570905533e-126,capillary,PNPLA2
PDLIM3,1.13543474578332e-130,-0.587216105907826,0.219,0.387,1.62423940384304e-126,capillary,PDLIM3
LOXL2,2.1111928568459e-130,0.485484529135625,0.443,0.24,3.02006138171806e-126,capillary,LOXL2
LAPTM4B,6.18064948750504e-130,0.408118681444399,0.561,0.36,8.84141909187596e-126,capillary,LAPTM4B
IRF1,1.87881099987454e-129,-0.43910347985937,0.578,0.664,2.68763913532052e-125,capillary,IRF1
CPNE5,1.98677001112764e-129,0.511529281196752,0.283,0.113,2.84207450091809e-125,capillary,CPNE5
CDC42EP3,7.31259648386096e-129,-0.388804952691661,0.532,0.6,1.04606692701631e-124,capillary,CDC42EP3
MARCKS,2.23131272758827e-128,0.326368997060035,0.647,0.445,3.19189285681503e-124,capillary,MARCKS
HDAC7,2.60582340973596e-128,0.390550657016649,0.672,0.463,3.72763038762729e-124,capillary,HDAC7
CRTAP,5.73691420258111e-128,-0.323014973704014,0.61,0.674,8.20665576679228e-124,capillary,CRTAP
PGF,1.15902716767802e-127,0.609456074123141,0.326,0.151,1.6579883633634e-123,capillary,PGF
CYGB,7.0694637999646e-127,-0.486988934135583,0.017,0.122,1.01128679658494e-122,capillary,CYGB
JAG2,8.44723785046373e-127,0.382309828161096,0.422,0.235,1.20837737450884e-122,capillary,JAG2
DAPK1,1.28581688777735e-126,-0.495951478470961,0.026,0.144,1.83936105796549e-122,capillary,DAPK1
LEPROT,1.35630693363208e-126,-0.291825637704031,0.712,0.758,1.9401970685607e-122,capillary,LEPROT
TNFRSF1A,1.65141191859778e-126,-0.285435217330621,0.642,0.676,2.36234474955412e-122,capillary,TNFRSF1A
HLA-DQA2,2.63190931823403e-126,-0.584569921379329,0.042,0.173,3.76494627973378e-122,capillary,HLA-DQA2
NFKBIZ,7.81089457303319e-125,-0.411443196099923,0.611,0.713,1.1173484686724e-120,capillary,NFKBIZ
NOX4,2.68626716891608e-124,0.512526742731512,0.34,0.159,3.84270518513445e-120,capillary,NOX4
RNF145,7.72074975348832e-124,0.437107672316204,0.567,0.365,1.1044532522365e-119,capillary,RNF145
ENPP2,1.38690821543945e-123,-0.668171163853266,0.143,0.295,1.98397220218613e-119,capillary,ENPP2
TBCD,4.20622022130931e-123,0.494956414496512,0.411,0.219,6.01699802658296e-119,capillary,TBCD
MYRIP,8.91900325308356e-123,-0.568499760293114,0.056,0.192,1.2758634153536e-118,capillary,MYRIP
ANKRD29,9.71907952350464e-123,-0.542900824334443,0.039,0.16,1.39031432583734e-118,capillary,ANKRD29
DAPK3,1.14044161091156e-122,0.465602424333092,0.54,0.339,1.63140172440899e-118,capillary,DAPK3
CACNA1C,1.69233143006879e-122,0.43318477713964,0.15,0.034,2.42088011071341e-118,capillary,CACNA1C
MTSS1,1.7754347426093e-122,0.492487644654087,0.324,0.149,2.53975939930261e-118,capillary,MTSS1
HNRNPF,2.78775870782794e-122,-0.264738710379431,0.663,0.697,3.98788883154787e-118,capillary,HNRNPF
ICAM1,7.92175744894612e-122,-0.263921119176109,0.789,0.774,1.13320740307174e-117,capillary,ICAM1
KLF10,2.57212043511139e-121,-0.362285713872388,0.602,0.662,3.67941828242685e-117,capillary,KLF10
NID2,1.24202940291705e-120,0.488499090934625,0.162,0.044,1.77672306087284e-116,capillary,NID2
CD55,5.64520413135356e-120,-0.431247932465397,0.539,0.654,8.07546450990126e-116,capillary,CD55
RAB11FIP1,1.51499788132642e-119,-0.427805991186887,0.012,0.107,2.16720446923745e-115,capillary,RAB11FIP1
TSPAN2,1.62148551790799e-119,-0.541748162389134,0.035,0.148,2.31953503336738e-115,capillary,TSPAN2
HIPK3,2.68283861407784e-119,-0.453679173355874,0.384,0.485,3.83780063743835e-115,capillary,HIPK3
MAP4K4,3.53364863587357e-119,0.439204221124312,0.501,0.304,5.05488437361714e-115,capillary,MAP4K4
ELOVL7,5.6263272239507e-119,-0.582866232693152,0.093,0.24,8.04846109386148e-115,capillary,ELOVL7
COL27A1,5.90793310642825e-119,0.397523184038126,0.115,0.021,8.45129830874562e-115,capillary,COL27A1
PLEKHO1,2.77261001201658e-118,0.457162391906894,0.388,0.205,3.96621862218971e-114,capillary,PLEKHO1
ITGA6,3.50790933553227e-118,0.275775578452209,0.817,0.658,5.01806430447891e-114,capillary,ITGA6
CREB3L2,4.70631894410555e-118,0.47680533517791,0.37,0.186,6.73238924954299e-114,capillary,CREB3L2
PROX1,6.60795052299664e-118,-0.598191647550624,0.03,0.131,9.45267322314669e-114,capillary,PROX1
TNFSF10,2.27557390829806e-117,-0.439524962491568,0.552,0.69,3.25520847582038e-113,capillary,TNFSF10
SERPINA3,3.12873197240805e-117,-0.608760579405877,0.023,0.123,4.47565108652972e-113,capillary,SERPINA3
FJX1,4.09824432074926e-117,0.50198248178843,0.217,0.075,5.86253850083182e-113,capillary,FJX1
PKN1,1.41168515611571e-116,0.454811402947388,0.405,0.221,2.01941561582352e-112,capillary,PKN1
AGRN,1.86554728448141e-116,0.478075007613929,0.455,0.262,2.66866539045066e-112,capillary,AGRN
FNDC3B,1.97909373886868e-116,0.387023184437492,0.642,0.444,2.83109359345165e-112,capillary,FNDC3B
NOL4L,2.72312597720887e-116,0.441384685788032,0.391,0.212,3.89543171039729e-112,capillary,NOL4L
SEMA3A,9.59730498444056e-116,-0.462397517575804,0.011,0.102,1.37289447802422e-111,capillary,SEMA3A
YWHAH,7.16766827683457e-115,0.263637941275531,0.827,0.668,1.02533494700118e-110,capillary,YWHAH
EIF3L,1.79701132577807e-114,-0.251697453389178,0.682,0.713,2.57062470152553e-110,capillary,EIF3L
CNKSR3,2.50710055688309e-114,-0.534960928835824,0.297,0.451,3.58640734662125e-110,capillary,CNKSR3
ANGPT2,2.63279731703564e-114,0.621328703438529,0.438,0.254,3.76621656201949e-110,capillary,ANGPT2
MAPRE2,3.04181933946569e-114,0.42177930885743,0.448,0.26,4.35132256510567e-110,capillary,MAPRE2
MMP15,1.18721966605823e-113,0.439608843999012,0.25,0.098,1.6983177322963e-109,capillary,MMP15
PTPRE,2.65383226612671e-113,0.436164026152074,0.56,0.357,3.79630705669426e-109,capillary,PTPRE
EPS8,2.80428511218631e-113,-0.509259121285221,0.253,0.377,4.01152985298251e-109,capillary,EPS8
PPM1F,5.37102912825399e-113,0.400391327242036,0.404,0.227,7.68325716796733e-109,capillary,PPM1F
NR4A2,1.03111642101782e-112,-0.563619488852822,0.297,0.454,1.47501204026599e-108,capillary,NR4A2
PDE8A,1.69895990496691e-112,0.459337170673936,0.339,0.167,2.43036214405516e-108,capillary,PDE8A
SH3BGRL2,4.17804453891266e-112,-0.522758117832978,0.075,0.202,5.97669271291456e-108,capillary,SH3BGRL2
AKR1C1,5.9528518201981e-112,-0.498289691971894,0.013,0.102,8.51555452879339e-108,capillary,AKR1C1
CAV2,8.69965644780203e-112,-0.291099059320936,0.62,0.669,1.24448585485808e-107,capillary,CAV2
POLE4,9.47733686650775e-112,-0.440368601800706,0.409,0.532,1.35573303875393e-107,capillary,POLE4
MDK,9.67647966529118e-112,-0.489602889131775,0.385,0.522,1.3842204161199e-107,capillary,MDK
ACTN4,1.03604695549339e-111,0.265269990127517,0.838,0.688,1.48206516983329e-107,capillary,ACTN4
TMEM184B,1.41110055785803e-111,0.421867178384961,0.507,0.314,2.01857934801591e-107,capillary,TMEM184B
MACF1,2.04055599382568e-111,0.337937755321675,0.791,0.619,2.91901534916763e-107,capillary,MACF1
CYSTM1,2.73422000419836e-111,-0.420178901061263,0.391,0.5,3.91130171600576e-107,capillary,CYSTM1
EFNB1,5.76488655160581e-111,0.407915408280963,0.272,0.122,8.24667021207211e-107,capillary,EFNB1
CDC42EP1,7.44952011941255e-111,0.411623968569667,0.521,0.329,1.06565385308197e-106,capillary,CDC42EP1
VASP,8.36202569263364e-111,0.385818877495311,0.586,0.404,1.19618777533124e-106,capillary,VASP
PLEKHA1,1.0352495044519e-110,0.419601283811445,0.553,0.356,1.48092441611845e-106,capillary,PLEKHA1
MICALL2,3.99968905756537e-110,0.445901549137198,0.213,0.077,5.72155519684727e-106,capillary,MICALL2
MYDGF,7.94909976316827e-110,0.327596997726639,0.755,0.582,1.13711872112122e-105,capillary,MYDGF
GIMAP1,1.05967243363462e-109,-0.427800592589222,0.37,0.475,1.51586141631433e-105,capillary,GIMAP1
MAP1S,4.11050934911211e-109,0.453816145257418,0.337,0.17,5.88008362390488e-105,capillary,MAP1S
SOX17,4.59572595981552e-109,-0.330782184748787,0.46,0.478,6.57418598551611e-105,capillary,SOX17
PTGS2,5.74464883265785e-109,-0.665969199982662,0.088,0.204,8.21772015511705e-105,capillary,PTGS2
ITPKC,6.37542788614228e-109,-0.556822811074005,0.177,0.301,9.12004959112654e-105,capillary,ITPKC
STX11,7.17672610499166e-109,-0.491024884434882,0.042,0.159,1.02663066931906e-104,capillary,STX11
TGFB1,7.76553411227825e-109,0.37685168144908,0.64,0.442,1.1108596547614e-104,capillary,TGFB1
RBKS,1.55312781232673e-108,-0.602434922824162,0.159,0.287,2.22174933553338e-104,capillary,RBKS
FADS2,3.41932947414544e-108,0.382445821058118,0.144,0.037,4.89135081276505e-104,capillary,FADS2
AHNAK,5.67388547904508e-108,-0.298686443614641,0.715,0.76,8.11649317777399e-104,capillary,AHNAK
RASAL2,6.50650433432537e-108,0.393970168197846,0.47,0.285,9.30755445025244e-104,capillary,RASAL2
TMEM37,7.07745314665177e-108,0.372125845604134,0.148,0.039,1.01242967262854e-103,capillary,TMEM37
CSRNP1,8.01765093008424e-108,-0.368541728340921,0.547,0.629,1.14692496554855e-103,capillary,CSRNP1
PLK2,1.32814412364534e-107,0.270389595094622,0.59,0.414,1.89991016887465e-103,capillary,PLK2
PICALM,2.18174528176818e-107,0.307182665696314,0.621,0.446,3.12098662556938e-103,capillary,PICALM
FOXP1,3.64495583353821e-107,-0.383621700529031,0.597,0.707,5.21410931987642e-103,capillary,FOXP1
CTNNAL1,6.8032740090943e-107,-0.489439390173372,0.32,0.453,9.7320834700094e-103,capillary,CTNNAL1
SLC25A25,8.44918998763707e-107,-0.486191218050617,0.284,0.399,1.20865662773148e-102,capillary,SLC25A25
SYPL1,1.23100576360584e-106,-0.255485194637855,0.611,0.641,1.76095374483815e-102,capillary,SYPL1
TAX1BP3,1.46308812139795e-106,0.384920638984082,0.605,0.418,2.09294755765976e-102,capillary,TAX1BP3
STT3B,1.6313254083171e-106,0.388842692575706,0.367,0.205,2.33361099659761e-102,capillary,STT3B
HCLS1,2.19772091572682e-106,0.472959451742471,0.376,0.203,3.14383976994721e-102,capillary,HCLS1
SYNE2,1.42396828022131e-105,-0.384619541705015,0.494,0.579,2.03698662485658e-101,capillary,SYNE2
SNHG8,1.96481044846375e-105,-0.341145280044336,0.551,0.618,2.81066134652739e-101,capillary,SNHG8
NME4,5.13225501938115e-105,0.366684176302621,0.56,0.377,7.34169080522474e-101,capillary,NME4
MPRIP,5.37914447050807e-105,0.395130305195685,0.447,0.269,7.6948661650618e-101,capillary,MPRIP
TWF2,1.10266850229574e-104,0.396742447719459,0.539,0.355,1.57736729253405e-100,capillary,TWF2
FN1,1.62957149606205e-104,0.325175320605168,0.486,0.309,2.33110202511676e-100,capillary,FN1
ZNF428,2.38987145864521e-104,0.375182917137302,0.645,0.457,3.41871112159198e-100,capillary,ZNF428
WIPI1,3.64978098175074e-104,0.413594966846867,0.248,0.106,5.22101169439443e-100,capillary,WIPI1
FOS,4.59022962347523e-104,-0.305069879001325,0.892,0.931,6.56632347638131e-100,capillary,FOS
DUSP6,8.63973966200319e-103,0.297935153888573,0.655,0.469,1.23591475864956e-98,capillary,DUSP6
AP2S1,1.59166063008688e-102,0.294179438378505,0.805,0.645,2.27687053133928e-98,capillary,AP2S1
DGKD,1.85454767369682e-102,0.420599609956217,0.195,0.069,2.65293044722331e-98,capillary,DGKD
EXT1,1.91116062963613e-102,0.379134412799719,0.245,0.108,2.73391528069449e-98,capillary,EXT1
CDH5,1.29004626284333e-101,0.257409647760463,0.832,0.675,1.84541117899739e-97,capillary,CDH5
SLCO4A1,1.36604333060302e-101,-0.509528527227604,0.064,0.17,1.95412498442763e-97,capillary,SLCO4A1
ELF1,1.38499779242603e-101,-0.363917264672144,0.515,0.604,1.98123934206544e-97,capillary,ELF1
ARHGEF12,1.54830715225657e-101,0.373050038225615,0.557,0.373,2.21485338130302e-97,capillary,ARHGEF12
ROBO1,2.36762682178626e-101,0.386323359089722,0.362,0.196,3.38689016856524e-97,capillary,ROBO1
UGCG,2.55840853625749e-101,-0.351187548788301,0.524,0.59,3.65980341111635e-97,capillary,UGCG
BCL6B,4.66052029839798e-101,0.381263356860285,0.481,0.302,6.66687428685832e-97,capillary,BCL6B
SHROOM4,5.89218518796503e-101,0.388517068024984,0.507,0.319,8.42877091138398e-97,capillary,SHROOM4
CXCL3,6.13835916664466e-101,-0.688705083889627,0.152,0.293,8.78092278788518e-97,capillary,CXCL3
GMFG,7.19878166523281e-101,0.28243104156677,0.693,0.515,1.02978571721155e-96,capillary,GMFG
RPL36A,3.82694460325209e-100,-0.264909037726439,0.639,0.669,5.47444425495211e-96,capillary,RPL36A
KLF9,8.41844763424037e-100,-0.365350311002731,0.413,0.483,1.20425893407809e-95,capillary,KLF9
SMOX,9.75343850996398e-100,0.401297618493949,0.217,0.085,1.39522937885035e-95,capillary,SMOX
BMX,1.17690535243581e-99,-0.460309796343973,0.043,0.153,1.68356310665942e-95,capillary,BMX
NT5E,6.52534928053495e-99,0.405562447164681,0.496,0.317,9.33451214580525e-95,capillary,NT5E
PDCD4,8.24823345276647e-99,-0.347465729631716,0.416,0.484,1.17990979541824e-94,capillary,PDCD4
ARID5A,9.71566573385298e-99,-0.423925257521222,0.371,0.467,1.38982598322767e-94,capillary,ARID5A
ADAMTS6,1.01145674434092e-98,0.469820454110948,0.309,0.151,1.44688887277968e-94,capillary,ADAMTS6
DBI,2.13420243359413e-98,0.297887008996384,0.796,0.643,3.05297658125641e-94,capillary,DBI
METTL7A,3.00649437622079e-98,-0.437839055173154,0.034,0.138,4.30079020518384e-94,capillary,METTL7A
CASC15,3.47411548380814e-98,0.458393219692604,0.295,0.142,4.96972219958755e-94,capillary,CASC15
GIMAP4,4.04809142275828e-98,-0.284798100444058,0.615,0.657,5.79079478025572e-94,capillary,GIMAP4
EGLN3,8.19548435681346e-98,-0.476665187623632,0.054,0.169,1.17236403724217e-93,capillary,EGLN3
AKAP13,4.54146428412833e-97,0.26864735286899,0.773,0.607,6.49656465844558e-93,capillary,AKAP13
DBN1,5.39105655279323e-97,0.347038530381801,0.547,0.367,7.71190639877072e-93,capillary,DBN1
GIMAP5,6.32557070226568e-97,-0.521815455848087,0.125,0.261,9.04872888959105e-93,capillary,GIMAP5
PLAT,6.54711709584012e-97,-0.564851947244347,0.156,0.261,9.36565100559928e-93,capillary,PLAT
SEC24D,1.06142159077898e-96,0.387810040557574,0.301,0.153,1.51836358560934e-92,capillary,SEC24D
ATOX1,1.50084118216552e-96,0.251658580376177,0.777,0.626,2.14695331108778e-92,capillary,ATOX1
TPD52,1.54424742794652e-96,-0.391396670451899,0.016,0.101,2.2090459456775e-92,capillary,TPD52
GPX1,6.02873734568149e-96,0.39126385612762,0.604,0.427,8.62410877299738e-92,capillary,GPX1
TIE1,1.33475397391726e-95,0.257447669158808,0.808,0.642,1.90936555968863e-91,capillary,TIE1
ORAI2,2.4980792985108e-95,0.425235135520043,0.304,0.154,3.57350243651969e-91,capillary,ORAI2
HOXD9,2.8972194513851e-95,0.437143868784679,0.38,0.215,4.14447242520638e-91,capillary,HOXD9
SURF4,4.25259125839805e-95,0.351639868303608,0.588,0.41,6.08333179513841e-91,capillary,SURF4
FKBP10,5.32977774714717e-95,0.387885301869956,0.503,0.322,7.62424706729403e-91,capillary,FKBP10
CLEC3B,1.13837353091471e-94,-0.486844808304963,0.376,0.51,1.62844333597349e-90,capillary,CLEC3B
ANKRD11,1.24406014271766e-94,0.382080275504119,0.485,0.311,1.77962803415761e-90,capillary,ANKRD11
GNB1,2.74569467515338e-94,0.308976675635263,0.631,0.46,3.92771623280691e-90,capillary,GNB1
FCN3,3.67561399382219e-94,0.489769721528211,0.189,0.068,5.25796581816264e-90,capillary,FCN3
LITAF,4.8808411027613e-94,-0.319120784173135,0.431,0.459,6.98204319750004e-90,capillary,LITAF
AFAP1L1,7.78530305680138e-94,0.414385322762029,0.437,0.264,1.11368760227544e-89,capillary,AFAP1L1
LRRC32,1.28820381456878e-93,-0.502750715350274,0.247,0.368,1.84277555674064e-89,capillary,LRRC32
SLC12A2,1.69341498734987e-93,0.327169629088147,0.276,0.143,2.42243013940398e-89,capillary,SLC12A2
ZNF532,2.23994240004802e-93,0.349256249484458,0.226,0.102,3.20423760326869e-89,capillary,ZNF532
CRACR2B,4.24731306979428e-93,-0.476207369067675,0.075,0.184,6.07578134634072e-89,capillary,CRACR2B
APOD,8.08846940093158e-93,-0.570433471992498,0.049,0.158,1.15705554780326e-88,capillary,APOD
ST8SIA4,1.23087104129116e-92,0.327666643911616,0.38,0.224,1.76076102456701e-88,capillary,ST8SIA4
MCF2L,1.36274497783843e-92,0.344938206835746,0.416,0.253,1.94940669079787e-88,capillary,MCF2L
MRPL17,2.20347178432968e-92,0.357144662874799,0.578,0.401,3.1520663874836e-88,capillary,MRPL17
PLCB4,2.95777657127967e-92,-0.519126123759891,0.116,0.252,4.23109938521557e-88,capillary,PLCB4
F8,3.15788561141028e-92,-0.482993056153394,0.04,0.143,4.5173553671224e-88,capillary,F8
DAB2,3.270068006014e-92,0.294101235080287,0.563,0.395,4.67783228260303e-88,capillary,DAB2
HDLBP,3.50069423995578e-92,0.318316520663255,0.638,0.469,5.00774311025674e-88,capillary,HDLBP
PLEKHG5,5.3350782132811e-92,0.399820217020597,0.216,0.088,7.63182938409862e-88,capillary,PLEKHG5
